"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
567|"0vbtURX4qv1l7besfwmnD8"|"Mike Posner"|"I Took A Pill In Ibiza - Seeb Remix"|197933|"At Night, Alone."|13|"2016-05-06"|18|0.664|0.714|7|-6.645|0|0.111|0.0353|8.42e-06|0.0843|0.71|101.969|4
568|"0KlahhzNb98zyN83Vwae0l"|"The Veronicas"|"Untouched"|255360|"Hook Me Up"|1|"2007-10-30"|13|0.557|0.783|6|-4.893|0|0.234|0.0171|0.0172|0.151|0.442|177.008|4
569|"5xYC48nOppVemY6U5GRGTb"|"David Guetta"|"Memories (feat. Kid Cudi)"|210853|"One More Love"|4|"2010-11-22"|28|0.546|0.916|8|-3.932|1|0.255|0.00144|4.34e-06|0.251|0.375|129.983|4
570|"6SEizXg6WimNyK8NdI9biV"|"Pitbull"|"Time of Our Lives"|229346|"Globalization"|4|"2014-11-21"|11|0.729|0.801|5|-5.698|0|0.0529|0.0895|0|0.766|0.764|123.995|4
571|"1gihuPhrLraKYrJMAEONyc"|"Calvin Harris"|"Feel So Close - Radio Edit"|206413|"18 Months"|3|"2012-10-29"|15|0.707|0.924|7|-2.842|1|0.031|0.000972|0.00703|0.204|0.919|127.937|4
572|"5AyL2kgLtTWEu3qO3B9SqK"|"Far East Movement"|"Like A G6"|216893|"Free Wired"|2|"2010-01-01"|10|0.435|0.837|3|-8.126|1|0.449|0.00676|0|0.117|0.778|124.913|4
573|"3RiPr603aXAoi4GHyXx0uy"|"Coldplay"|"Hymn for the Weekend"|258266|"A Head Full of Dreams"|3|"2015-12-04"|11|0.491|0.693|0|-6.487|0|0.0377|0.211|6.92e-06|0.325|0.412|90.027|4
574|"66TRwr5uJwPt15mfFkzhbi"|"Soulja Boy"|"Crank That (Soulja Boy)"|221933|"souljaboytellem.com"|2|"2007-01-01"|14|0.736|0.74|0|-2.18|1|0.0786|0.515|0|0.0468|0.803|140.141|4
575|"1ml6e0VxMUyPgsVFxQA0Xw"|"Pitbull"|"Feel This Moment (feat. Christina Aguilera)"|229506|"Global Warming: Meltdown"|3|"2012"|17|0.673|0.758|7|-3.632|1|0.158|0.039|0|0.341|0.542|135.956|4
576|"0ct6r3EGTcMLPtrXHDvVjc"|"Avicii"|"The Nights"|176658|"The Days / Nights"|2|"2014-01-01"|4|0.527|0.835|6|-5.298|1|0.0433|0.0166|0|0.249|0.654|125.983|4
577|"2CVChktEKBsM6v4IfdFU5k"|"dhruv"|"double take"|171743|"double take"|1|"2019-05-24"|1|0.654|0.434|8|-11.163|1|0.0665|0.837|0|0.216|0.223|109.069|4
578|"60jzFy6Nn4M0iD1d94oteF"|"Rihanna"|"Rude Boy"|222920|"Rated R"|8|"2009-11-20"|13|0.563|0.75|11|-4.496|1|0.127|0.113|0|0.0788|0.812|173.906|4
579|"5dAtKXyrQoQW054LZqJ5dP"|"ILLENIUM"|"Feel Something (With I Prevail)"|221000|"Feel Something (With I Prevail)"|1|"2020-04-03"|1|0.428|0.877|5|-4.722|0|0.0835|0.00153|0.00372|0.0943|0.113|75.518|4
580|"4TsmezEQVSZNNPv5RJ65Ov"|"Rihanna"|"Pon de Replay"|246960|"Music Of The Sun"|1|"2005-08-29"|13|0.779|0.64|7|-8.415|1|0.159|0.000155|0.00077|0.101|0.498|99.019|4
581|"2ekn2ttSfGqwhhate0LSR0"|"Dua Lipa"|"New Rules"|209320|"Dua Lipa (Deluxe)"|10|"2017-06-02"|17|0.762|0.7|9|-6.021|0|0.0694|0.00261|1.56e-05|0.153|0.608|116.073|4
582|"27NV2KxoQ8WuLMqlTDI61F"|"The Weeknd"|"Often - Kygo Remix"|234400|"Often (Kygo Remix)"|1|"2015-04-07"|1|0.523|0.491|7|-9.876|0|0.0491|0.123|0|0.331|0.408|80.156|4
583|"2ENexcMEMsYk0rVJigVD3i"|"Rihanna"|"Only Girl (In The World)"|235493|"Loud (Japan Version)"|5|"2010-01-01"|13|0.789|0.706|11|-4.233|0|0.0429|0.112|1.71e-05|0.0586|0.638|125.911|4
584|"5Mk1tgVrSuoWWwPVFNS0jB"|"Rihanna"|"Loveeeeeee Song"|256320|"Unapologetic (Deluxe)"|5|"2012-12-11"|17|0.71|0.598|5|-7.598|0|0.0319|0.508|0|0.0971|0.501|119.981|4
585|"1T575AhHueYinKSDflEsGK"|"Julia Michaels"|"Heaven"|191786|"Fifty Shades Freed (Original Motion Picture Soundtrack)"|5|"2018-02-09"|22|0.552|0.371|7|-9.104|0|0.0359|0.857|0|0.0838|0.245|199.843|3
586|"1j4kHkkpqZRBwE0A4CN4Yv"|"ZAYN"|"Dusk Till Dawn (feat. Sia) - Radio Edit"|239000|"Dusk Till Dawn (feat. Sia) [Radio Edit]"|1|"2017-09-07"|1|0.259|0.437|11|-6.589|0|0.0386|0.102|1.32e-06|0.106|0.0951|180.042|4
587|"55n9yjI6qqXh5F2mYvUc2y"|"ZAYN"|"I Don’t Wanna Live Forever (Fifty Shades Darker)"|247160|"reputation Stadium Tour Surprise Song Playlist"|10|"2017-11-09"|46|0.731|0.445|0|-8.418|1|0.0533|0.0586|1.96e-05|0.14|0.106|117.97|4
588|"1rWzYSHyZ5BiI4DnDRCwy7"|"Chase Atlantic"|"Moonlight"|252000|"Paradise EP"|3|"2016-12-20"|5|0.439|0.587|11|-5.943|1|0.0402|0.00269|0|0.0977|0.128|134.785|4
589|"62fX2b2VUsHk0S6Jhc24B2"|"Lloyd"|"Swimming Pools"|168586|"The Playboy Diaries"|8|"2016-01-15"|14|0.577|0.606|9|-5.862|1|0.285|0.0819|0|0.214|0.204|147.534|4
590|"4HwDCXsMBC7SUdp2WT4MZP"|"Chase Atlantic"|"Into It"|196767|"Chase Atlantic"|1|"2017-10-04"|14|0.518|0.572|10|-6.706|0|0.0416|0.0503|2.41e-05|0.129|0.291|130.053|4
591|"2vXKRlJBXyOcvZYTdNeckS"|"Gesaffelstein"|"Lost in the Fire (feat. The Weeknd)"|202093|"Hyperion"|3|"2019-03-08"|10|0.658|0.671|2|-12.21|1|0.0363|0.0933|0.000927|0.115|0.166|100.966|4
592|"3M0lSi5WW79CXQamgSBIjx"|"Chase Atlantic"|"Swim"|228786|"Chase Atlantic"|6|"2017-10-04"|14|0.666|0.542|8|-6.429|1|0.0392|0.27|0|0.0765|0.0771|120.134|4
593|"2K7xn816oNHJZ0aVqdQsha"|"The Neighbourhood"|"Softcore"|206280|"Hard To Imagine The Neighbourhood Ever Changing"|5|"2018-11-02"|21|0.575|0.568|9|-5.509|0|0.03|0.0484|0.000417|0.286|0.37|93.986|4
594|"62ke5zFUJN6RvtXZgVH0F8"|"Paloma Faith"|"Only Love Can Hurt Like This"|232893|"A Perfect Contradiction (Outsiders' Expanded Edition)"|4|"2014-03-10"|24|0.566|0.885|8|-4.528|1|0.0818|0.0958|9.97e-05|0.334|0.304|90.99|4
595|"0Ryd8975WihbObpp5cPW1t"|"Ariana Grande"|"boyfriend (with Social House)"|186106|"boyfriend"|1|"2019-08-02"|1|0.4|0.795|10|-3.731|0|0.461|0.119|0|0.159|0.702|190.097|4
596|"3kEsMLO3qUUwiXeCndsMIb"|"Cuco"|"Bossa No Sé (feat. Jean Carter)"|201263|"Para Mi"|3|"2019-07-26"|13|0.825|0.678|4|-5.401|1|0.0461|0.519|0|0.115|0.43|134.12|4
597|"1SN1vSPsr4V4tIUTR3s8YW"|"Jonas Blue"|"Fast Car"|212424|"Blue"|5|"2018-11-09"|15|0.672|0.578|9|-6.621|1|0.0569|0.469|0|0.312|0.548|113.945|4
598|"3LxG9HkMMFP0MZuiw3O2rF"|"ILLENIUM"|"Good Things Fall Apart (with Jon Bellion)"|216668|"ASCEND"|3|"2019-08-16"|17|0.643|0.603|2|-5.416|1|0.0311|0.012|0|0.118|0.42|144.01|4
599|"6S1IgeHxxOT9qVWnmsdGxe"|"James Arthur"|"Treehouse (feat. Shotty Horroh)"|219933|"Treehouse (feat. Shotty Horroh)"|1|"2019-09-06"|1|0.691|0.733|6|-5.02|1|0.0368|0.184|0|0.341|0.797|153.976|4
600|"5nCthAh3jt4xKuLJAifAaR"|"Katy Perry"|"Harleys In Hawaii"|185815|"Harleys In Hawaii"|1|"2019-10-16"|1|0.722|0.757|10|-6.207|0|0.132|0.185|6.32e-06|0.126|0.721|140.094|4
601|"0b11D9D0hMOYCIMN3OKreM"|"Witt Lowry"|"Into Your Arms (feat. Ava Max)"|186022|"Into Your Arms (feat. Ava Max)"|1|"2018-06-08"|3|0.504|0.788|3|-4.113|0|0.215|0.0134|0|0.363|0.228|170.039|4
602|"6ce41JVa6KFaryfmC2bu2W"|"Taylor Swift"|"22"|232120|"Red (Big Machine Radio Release Special)"|12|"2012-10-22"|32|0.661|0.729|7|-6.561|1|0.0376|0.00215|0.0013|0.0477|0.668|103.987|4
603|"1nInOsHbtotAmEOQhtvnzP"|"Kelly Clarkson"|"Stronger (What Doesn't Kill You)"|221946|"Stronger (Deluxe Version)"|2|"2011-10-24"|17|0.562|0.939|0|-4.282|1|0.0475|0.046|0|0.112|0.684|116.044|4
604|"7vFoFDWqTX0mHzLfrF1Cfy"|"OMI"|"Cheerleader - Felix Jaehn Remix Radio Edit"|180565|"Me 4 U"|1|"2015-10-16"|14|0.782|0.685|4|-6.237|1|0.0309|0.166|1.18e-05|0.16|0.603|118.016|4
605|"4slSrbTK1sNK4I1mDYEthf"|"S1mba"|"Rover (feat. DTG)"|167916|"Rover (feat. DTG)"|1|"2020-03-04"|1|0.613|0.624|11|-6.66|0|0.206|0.496|0|0.283|0.803|62.948|5
606|"6WhzFzROw3aq3rPWjgYlxr"|"Kiiara"|"Gold"|225882|"Gold"|1|"2015-10-26"|1|0.6|0.412|8|-9.343|1|0.344|0.615|0.0025|0.134|0.408|113.049|5
607|"2V65y3PX4DkRhy1djlxd9p"|"Swedish House Mafia"|"Don't You Worry Child - Radio Edit"|212862|"Don't You Worry Child"|1|"2012-09-14"|4|0.612|0.84|11|-3.145|0|0.0509|0.112|0|0.116|0.438|129.042|4
608|"0VO8gYVDSwM1Qdd2GsMoYK"|"Swedish House Mafia"|"Moth To A Flame (with The Weeknd)"|234000|"Paradise Again"|4|"2022-04-15"|17|0.553|0.659|8|-7.295|1|0.0391|0.0027|0|0.105|0.105|120.146|4
609|"2XaqebLbYUhLxIuoS3C9yn"|"Earth, Wind & Fire"|"Let's Groove - Holiday Version Remix"|401480|"Constellations: The Universe of Earth, Wind & Fire"|22|"2012-06-12"|38|0.803|0.713|11|-8.384|0|0.0488|0.216|0.000695|0.891|0.942|125.686|4
610|"0L3XCv9i9IHs8cJEVhsJ3J"|"Bee Gees"|"More Than A Woman - SG's Paradise Edit"|357936|"More Than A Woman (SG's Paradise Edit)"|1|"2021-06-25"|1|0.679|0.762|10|-4.253|0|0.0316|0.00469|0.23|0.0446|0.511|105.407|4
611|"71R6zJsrF3ffc3TBFHfivX"|"Mohombi"|"Bumpy Ride"|224720|"MoveMeant (International)"|1|"2010-01-01"|11|0.706|0.842|0|-4.628|0|0.038|0.0476|0|0.134|0.818|104.958|4
612|"2rpVmxAGGc18wpBREaoE0R"|"Studio Killers"|"Jenny"|216790|"Studio Killers"|7|"2013-06-14"|11|0.662|0.805|11|-5.683|1|0.033|0.00299|0.0178|0.237|0.54|133.935|4
613|"3cHyrEgdyYRjgJKSOiOtcS"|"Pitbull"|"Timber (feat. Ke$ha)"|204160|"Global Warming: Meltdown (Deluxe Version)"|13|"2012"|17|0.581|0.963|11|-4.087|1|0.0981|0.0295|0|0.139|0.788|129.992|4
614|"7KPr0YxECy4Q1k2F17Sa0Q"|"David Guetta"|"Memories (feat. Kid Cudi)"|210840|"Memories (feat. Kid Cudi)"|1|"2010-02-12"|3|0.546|0.898|8|-3.938|1|0.232|0.00158|6.43e-06|0.229|0.466|130.002|4
615|"2EBCVPNAG46nbgs6jXPGvv"|"Nicki Minaj"|"Starships"|210626|"Pink Friday: Roman Reloaded The Re-Up (Explicit Version)"|10|"2012-01-01"|27|0.747|0.716|11|-2.457|0|0.075|0.135|0|0.251|0.751|125.008|4
616|"0GO8y8jQk1PkHzS31d699N"|"Grouplove"|"Tongue Tied"|218013|"Never Trust a Happy Song"|2|"2011-09-02"|12|0.56|0.936|3|-5.835|1|0.0439|0.00847|0|0.161|0.371|112.96|4
617|"4Y7XAxTANhu3lmnLAzhWJW"|"Pitbull"|"Fireball (feat. John Ryan)"|236200|"Globalization"|3|"2014-11-21"|11|0.761|0.933|10|-5.38|1|0.056|0.0908|8.53e-05|0.0607|0.836|122.959|4
618|"4wH4dJgrsxONID6KS2tDQM"|"Nelly Furtado"|"Maneater"|258893|"Loose"|2|"2006-01-01"|17|0.796|0.777|6|-4.81|1|0.0397|0.0261|0.000358|0.121|0.787|132.722|4
619|"2gam98EZKrF9XuOkU13ApN"|"Nelly Furtado"|"Promiscuous"|242293|"Loose"|4|"2006-01-01"|17|0.808|0.97|10|-6.098|0|0.0506|0.0569|6.13e-05|0.154|0.868|114.328|4
620|"6naxalmIoLFWR0siv8dnQQ"|"Britney Spears"|"Oops!...I Did It Again"|211160|"Oops!... I Did It Again"|1|"2000-05-16"|12|0.751|0.834|1|-5.444|0|0.0437|0.3|1.77e-05|0.355|0.894|95.053|4
621|"6pyzBTIjcO2AMkKE6x2Otb"|"Bee Gees"|"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack"|285373|"Greatest"|5|"1979-01-01"|27|0.703|0.826|10|-7.179|0|0.0341|0.0322|0.00629|0.179|0.945|103.564|4
622|"7xkQdy0cy5ymoWT7nedvLz"|"Jason Derulo"|"Whatcha Say"|221253|"Jason Derulo (International)"|1|"2010-02-26"|10|0.615|0.711|11|-5.507|1|0.0779|0.0444|0|0.145|0.711|144.036|4
623|"5AyL2kgLtTWEu3qO3B9SqK"|"Far East Movement"|"Like A G6"|216893|"Free Wired"|2|"2010-01-01"|10|0.435|0.837|3|-8.126|1|0.449|0.00676|0|0.117|0.778|124.913|4
624|"1AWQoqb9bSvzTjaLralEkT"|"Justin Timberlake"|"Rock Your Body"|267266|"Justified"|6|"2002-11-04"|13|0.892|0.714|4|-6.055|0|0.141|0.201|0.000234|0.0521|0.817|100.972|4
625|"2bJvI42r8EF3wxjOuDav4r"|"Pitbull"|"Time of Our Lives"|229360|"Globalization"|4|"2014-11-21"|11|0.721|0.802|1|-5.797|1|0.0583|0.0921|0|0.694|0.724|124.022|4
626|"5feza64dOl5JSSiuFsqrZq"|"$hirak"|"UHUH"|175300|"UHUH"|1|"2021-08-12"|1|0.933|0.658|0|-7.026|0|0.0958|0.0737|0|0.0744|0.945|131.885|4
627|"6jJYlWqSUHXoX15nGk3Yfe"|"ABBA"|"Voulez-Vous"|309160|"Voulez-Vous"|2|"1979"|13|0.707|0.775|11|-6.91|0|0.0371|0.124|0.000585|0.154|0.909|126.662|4
628|"1Oi2zpmL81Q0yScF1zxaC0"|"Destiny's Child"|"Bills, Bills, Bills"|256026|"The Writing's On The Wall"|3|"1999-07-27"|16|0.845|0.576|11|-5.15|0|0.153|0.139|0|0.0764|0.461|127.641|4
629|"0b18g3G5spr4ZCkz7Y6Q0Q"|"Majestic"|"Rasputin"|186209|"Rasputin"|1|"2021-02-26"|1|0.758|0.913|6|-2.926|0|0.113|0.00364|6.92e-05|0.193|0.658|128.04|4
630|"7tqusWyIHeTmj5Zau5CYqj"|"Vinzzent"|"Dromendans"|172880|"Droomwereld"|1|"2011-07-08"|14|0.833|0.857|6|-5.024|1|0.0399|0.178|0|0.11|0.972|100.099|4
631|"2245x0g1ft0HC7sf79zbYN"|"ABBA"|"Lay All Your Love On Me"|272506|"ABBA Gold"|5|"2008-01-01"|19|0.695|0.701|0|-6.435|1|0.0281|0.0187|0.0464|0.251|0.58|133.0|4
632|"755inykyaG4w22GWAsA3MX"|"Lonely God"|"Marlboro Nights"|68522|"Marlboro Nights"|1|"2018-06-28"|1|0.466|0.823|2|-6.635|1|0.311|0.00237|0.000321|0.332|0.782|175.797|4
633|"61dCUoMCg28qEBzrW6htYM"|"Clean Bandit"|"Rather Be (feat. Jess Glynne)"|227833|"New Eyes"|4|"2014-06-02"|16|0.799|0.586|11|-6.735|1|0.0377|0.162|2.03e-06|0.193|0.549|120.97|4
634|"0ct6r3EGTcMLPtrXHDvVjc"|"Avicii"|"The Nights"|176658|"The Days / Nights"|2|"2014-01-01"|4|0.527|0.835|6|-5.298|1|0.0433|0.0166|0|0.249|0.654|125.983|4
635|"20on25jryn53hWghthWWW3"|"ACRAZE"|"Do It To It"|157890|"Do It To It"|1|"2021-08-20"|1|0.854|0.806|11|-8.262|0|0.0886|0.0209|0.0542|0.0703|0.637|124.927|4
636|"2no9x9FRytP9PnB3CQPYSs"|"B-Brave"|"One Night Stand (feat. Sevn Alias)"|195114|"LOS"|1|"2016-05-27"|7|0.754|0.628|8|-6.277|1|0.133|0.0267|9.61e-06|0.0896|0.269|139.859|4
637|"5fwSHlTEWpluwOM0Sxnh5k"|"Farruko"|"Pepas"|287120|"Pepas"|1|"2021-06-24"|1|0.762|0.766|7|-3.955|1|0.0343|0.00776|6.98e-05|0.128|0.442|130.001|4
638|"270MuyUHPJJUXWApRk2Py8"|"Los Del Rio"|"Macarena - Bayside Boys Remix"|222026|"Ultimate Holiday Hits"|3|"2008-07-25"|15|0.746|0.909|11|-6.032|1|0.058|0.206|2.23e-06|0.0656|0.962|103.189|4
639|"1z6WtY7X4HQJvzxC4UgkSf"|"Beyoncé"|"Love On Top"|267413|"4"|1|"2011-06-24"|14|0.652|0.748|0|-5.242|1|0.0887|0.0849|0|0.604|0.652|94.1|4
640|"557un1HgwYMuqfWGSTmnxw"|"Beyoncé"|"Single Ladies (Put a Ring on It)"|192586|"I AM...SASHA FIERCE - Platinum Edition"|1|"2008"|20|0.426|0.584|1|-5.293|1|0.296|0.0383|0|0.192|0.272|193.438|4
641|"6CGXTNx0MsvLGAxU7gSHRe"|"De Jeugd Van Tegenwoordig"|"Sterrenstof"|220946|"Sterrenstof"|1|"2010-01-01"|1|0.714|0.79|5|-3.757|0|0.109|0.317|1.27e-05|0.198|0.904|97.012|4
642|"1XXimziG1uhM0eDNCZCrUl"|"Cardi B"|"Up"|156944|"Up"|1|"2021-02-05"|1|0.868|0.795|11|-6.044|1|0.269|0.0012|0.0193|0.0461|0.819|166.0|4
643|"1jYGoEYdR5K5tTANCmrftR"|"Lisa, Amy & Shelley"|"Fout Ventje - Original Mix"|158269|"Sweet 16"|7|"2011-10-14"|16|0.753|0.869|5|-4.774|0|0.0276|0.0728|0|0.202|0.968|123.978|4
644|"3f6dCgqk8EteywG974SeQ9"|"Kinderen voor Kinderen"|"Raar Maar Waar"|176453|"36 - Raar Maar Waar"|1|"2015-08-01"|25|0.728|0.846|9|-5.195|0|0.122|0.154|0|0.228|0.859|119.977|4
645|"2HiAppYLP03cXe0i9YzrJr"|"Kinderen voor Kinderen"|"Worden wat je wil"|161053|"42 - Worden wat je wil"|1|"2021-09-24"|25|0.668|0.68|1|-4.598|1|0.0423|0.0111|0.00397|0.149|0.706|176.074|4
646|"1xQ6trAsedVPCdbtDAmk0c"|"Jawsh 685"|"Savage Love (Laxed - Siren Beat)"|171374|"Savage Love (Laxed - Siren Beat)"|1|"2020-06-11"|1|0.767|0.481|0|-8.52|0|0.0803|0.234|0|0.269|0.761|150.076|4
647|"3LWDPEXEaLBRGNLbdcbwBR"|"Alexandra Stan"|"Mr. Saxobeat - Radio Edit"|195105|"Saxobeats"|1|"2011-11-16"|13|0.726|0.931|11|-4.152|0|0.0468|0.0218|0.000283|0.143|0.797|126.976|4
648|"2prnn41CblB8B4yWACDljP"|"Shouse"|"Love Tonight - David Guetta Remix Edit"|158095|"Love Tonight (David Guetta Remix)"|1|"2021-06-11"|3|0.621|0.989|10|-4.225|0|0.0434|0.015|0.357|0.184|0.0348|126.002|4
