"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
702|"1HwpWwa6bnqqRhK8agG4RS"|"Jesse McCartney"|"Beautiful Soul"|214226|"Beautiful Soul"|2|"2004-01-01"|12|0.66|0.666|9|-4.342|1|0.0472|0.0759|0|0.0268|0.933|89.975|4
703|"1UDCuS38KBxXufAkkNNgVX"|"Train"|"Hey, Soul Sister"|216653|"Feel Good Friday"|18|"2018-11-23"|38|0.665|0.831|1|-8.241|0|0.0387|0.206|0|0.0868|0.759|97.015|4
704|"3oiMJQAWVaxSubJ7b2VUtX"|"Iggy Azalea"|"Fancy"|199938|"The New Classic (Deluxe Version)"|5|"2014-01-01"|15|0.912|0.716|10|-4.141|0|0.0697|0.0904|0|0.0491|0.377|94.981|4
705|"5JGxJFdgOQdJZdmyEzDtTj"|"Neon Trees"|"Everybody Talks"|179386|"Everybody Talks"|1|"2011-01-01"|1|0.476|0.918|8|-3.988|1|0.0616|0.00895|0|0.292|0.717|154.897|4
706|"1wAXODAAL6hY64ZdhrnjBO"|"Train"|"Drive By"|196626|"Drive By"|1|"2012-01-10"|1|0.759|0.849|1|-3.198|0|0.0317|0.000983|1.51e-05|0.0864|0.73|122.033|4
707|"7gKIt3rDGIMJDFVSPBnGmj"|"Nicki Minaj"|"Super Bass"|200013|"Pink Friday"|14|"2010-01-01"|18|0.721|0.867|11|-4.302|1|0.196|0.29|2.87e-06|0.503|0.639|127.033|4
708|"1fzJyTCKeZuTSLByCsLRHl"|"Capital Cities"|"Safe and Sound"|192789|"In A Tidal Wave Of Mystery"|1|"2013-06-04"|12|0.655|0.819|0|-4.852|1|0.0316|0.000176|0.00374|0.104|0.766|117.956|5
709|"4CLZ3D2RCI5ZCfB51D6NwB"|"Jason Derulo"|"The Other Side"|226986|"The Other Side"|1|"2013-04-16"|1|0.561|0.836|9|-3.939|1|0.1|0.0525|0|0.136|0.517|127.923|4
710|"1oF75Qbv8UvOBm1imUAE51"|"Swedish House Mafia"|"Don't You Worry Child (Radio Edit) [feat. John Martin]"|212862|"Don't You Worry Child (Radio Edit) [feat. John Martin]"|1|"2012"|1|0.612|0.84|11|-3.145|0|0.0509|0.112|0|0.116|0.438|129.042|4
711|"2ZQyksYO4zzhyHNcueL0CP"|"Phillip Phillips"|"Home"|209226|"Home"|1|"2012-01-01"|1|0.592|0.792|0|-5.884|1|0.0335|0.0215|0|0.159|0.293|121.001|4
712|"45sDIKapDyxPl307QpEAwl"|"Far East Movement"|"Rocketeer"|211253|"Free Wired"|3|"2010-01-01"|10|0.664|0.845|4|-6.115|0|0.0461|0.181|0|0.267|0.357|96.005|4
713|"4QRpgbKXnLhK6mgfpKpsCI"|"Imagine Dragons"|"On Top Of The World"|192800|"Summer Pop"|40|"2019-06-21"|45|0.588|0.925|0|-5.584|1|0.16|0.0897|4.89e-06|0.0881|0.759|99.83|4
714|"5Hroj5K7vLpIG4FNCRIjbP"|"American Authors"|"Best Day Of My Life"|194240|"Oh, What A Life"|3|"2014-01-01"|11|0.673|0.902|2|-2.392|1|0.0346|0.0591|0.000262|0.0558|0.538|100.012|4
715|"6A9mKXlFRPMPem6ygQSt7z"|"Bob Marley & The Wailers"|"Three Little Birds"|180266|"Exodus (Deluxe Edition)"|9|"1977-01-03"|25|0.814|0.482|9|-10.493|1|0.0588|0.0111|1.57e-06|0.0476|0.615|148.404|4
716|"2gOlrge3YTmYPwsCGgU62K"|"Cascada"|"Every time we touch"|197124|"Everytime We Touch [Premium Edition]"|1|"2006"|45|0.633|0.976|8|-5.362|1|0.0519|0.00281|1.29e-05|0.382|0.493|142.027|4
717|"5tXyNhNcsnn7HbcABntOSf"|"Usher"|"DJ Got Us Fallin' In Love"|222160|"DJ Got Us Fallin' In Love"|1|"2010-07-13"|1|0.666|0.878|7|-2.85|0|0.0973|0.03|0|0.0828|0.669|119.932|4
718|"5XJJdNPkwmbUwE79gv0NxK"|"Kanye West"|"Gold Digger"|207626|"Late Registration"|4|"2005-01-01"|21|0.646|0.696|1|-5.572|0|0.342|0.0192|0|0.0762|0.625|92.88|4
719|"7LP4Es66zdY7CyjepqmvAg"|"Jay Sean"|"Down"|212106|"All Or Nothing"|3|"2009-01-01"|14|0.657|0.695|2|-4.493|1|0.0321|0.0108|0|0.0822|0.683|65.997|4
720|"2Za1AlJNvksouPPWbXpR2X"|"Macklemore"|"Good Old Days (feat. Kesha)"|240506|"GEMINI"|6|"2017-09-22"|16|0.712|0.51|8|-8.162|1|0.0633|0.446|2.46e-05|0.112|0.268|122.964|4
721|"6FE2iI43OZnszFLuLtvvmg"|"MKTO"|"Classic"|175426|"MKTO"|2|"2012"|11|0.72|0.791|1|-4.689|1|0.124|0.0384|0|0.157|0.756|102.071|4
722|"3iL2l5gUqyPS6vDwJFgJTR"|"Young Money"|"BedRock"|288133|"We Are Young Money"|9|"2009-01-01"|15|0.733|0.664|8|-6.163|1|0.295|0.102|0|0.191|0.557|148.005|4
723|"38xWaVFKaxZlMFvzNff2aW"|"The Script"|"Breakeven"|261426|"The Script"|5|"2008-09-08"|10|0.627|0.699|10|-4.504|1|0.0244|0.174|0|0.0789|0.535|94.003|4
724|"5HQVUIKwCEXpe7JIHyY734"|"Snoop Dogg"|"Young, Wild & Free (feat. Bruno Mars)"|207333|"Young, Wild & Free (feat. Bruno Mars)"|1|"2011-10-11"|1|0.715|0.655|0|-6.425|1|0.137|0.0525|0|0.115|0.531|95.078|4
725|"6qn9YLKt13AGvpq9jfO8py"|"Rihanna"|"We Found Love"|215226|"Talk That Talk"|3|"2011-11-18"|11|0.734|0.766|1|-4.485|1|0.0383|0.025|0.00138|0.108|0.6|127.986|4
726|"3Yt9lRtS5V4nbJnwcgFgvC"|"Rihanna"|"You Da One"|200013|"Talk That Talk"|1|"2011-11-19"|11|0.702|0.715|5|-5.377|0|0.0425|0.503|2.44e-05|0.126|0.863|127.05|4
727|"3ZdJffjzJWFimSQyxgGIxN"|"Nelly"|"Just A Dream"|237800|"5.0"|4|"2010-11-12"|12|0.531|0.752|1|-6.161|1|0.0305|0.0421|0|0.12|0.103|89.917|4
728|"0LohatbcUXRauoeMlR1jnS"|"Nicki Minaj"|"Pound The Alarm"|205640|"Pink Friday ... Roman Reloaded"|11|"2011-01-01"|19|0.728|0.858|9|-3.686|1|0.0609|0.0403|4.26e-06|0.0241|0.591|125.054|4
729|"3XojqFisTYTQm2p7HK5p4P"|"Maroon 5"|"Misery"|216200|"Hands All Over"|1|"2010"|13|0.703|0.811|4|-4.873|0|0.0423|0.000307|0|0.199|0.711|102.979|4
730|"4NTWZqvfQTlOMitlVn6tew"|"Lupe Fiasco"|"The Show Goes On"|239613|"Lasers"|6|"2011-03-04"|12|0.591|0.889|7|-3.839|1|0.115|0.0189|0|0.155|0.65|143.067|4
731|"72C7aUQECOhNtnD0AC36ua"|"One Direction"|"They Don't Know About Us"|201693|"Take Me Home: Yearbook Edition"|12|"2012-11-09"|17|0.512|0.754|0|-6.031|1|0.0549|0.135|0|0.0881|0.336|147.89|4
732|"036GQb6SETOJJG8BxJTNxc"|"Emblem3"|"Chloe (You're the One I Want)"|222986|"Nothing To Lose (Deluxe Version)"|4|"2013-07-26"|15|0.71|0.925|0|-3.329|1|0.0359|0.039|0|0.127|0.93|118.024|4
733|"1rdreHH1v6kyrx2mFQvLR4"|"Avril Lavigne"|"Here's to Never Growing Up"|214320|"Avril Lavigne"|2|"2013-11-06"|13|0.487|0.876|0|-3.152|1|0.0946|0.011|0|0.401|0.725|164.997|4
734|"7EQGXaVSyEDsCWKmUcfpLk"|"Kesha"|"Die Young"|211920|"Warrior (Expanded Edition)"|2|"2012-11-30"|24|0.711|0.7|1|-4.805|0|0.046|0.00498|0.000125|0.215|0.801|128.001|4
735|"3oL3XRtkP1WVbMxf7dtTdu"|"Katy Perry"|"The One That Got Away"|227333|"Teenage Dream: The Complete Confection"|7|"2012-03-12"|19|0.687|0.792|1|-4.023|0|0.0353|0.000802|0|0.2|0.864|133.962|4
736|"4fzsfWzRhPawzqhX8Qt9F3"|"Kanye West"|"Stronger"|311866|"Graduation"|3|"2007-09-11"|13|0.617|0.717|10|-7.858|0|0.153|0.00564|0|0.408|0.49|103.992|4
737|"1ywW4tdMpJZ7ceERTC7Qry"|"Justin Bieber"|"Mistletoe"|182946|"Christmas In July"|2|"2019-06-21"|21|0.658|0.56|6|-9.049|0|0.0467|0.498|0|0.0794|0.854|161.994|4
738|"46Z5RNJxme7JyPMHuzwlVL"|"Justin Bieber"|"As Long As You Love Me"|229866|"Oh Canada!: Pop Hits"|15|"2019-06-21"|20|0.559|0.862|0|-3.3|0|0.108|0.0679|0|0.362|0.62|139.784|4
739|"5vlEg2fT4cFWAqU5QptIpQ"|"Iyaz"|"Replay"|182306|"Replay"|1|"2009-08-11"|1|0.706|0.751|9|-6.323|1|0.0708|0.173|0|0.168|0.195|91.031|4
740|"6ihL9TjfRjadfEePzXXyVF"|"The All-American Rejects"|"Gives You Hell"|213106|"When The World Comes Down"|4|"2008-01-01"|17|0.718|0.691|4|-6.44|1|0.0387|0.0159|0|0.0627|0.552|100.008|4
741|"2i0AUcEnsDm3dsqLrFWUCq"|"Hot Chelle Rae"|"Tonight Tonight"|200466|"Whatever"|2|"2011-11-25"|11|0.686|0.783|4|-4.977|1|0.119|0.0764|0|0.163|0.814|99.978|4
742|"2qPUnoasNe4Ep43emVXEig"|"Travie McCoy"|"Billionaire (feat. Bruno Mars)"|211160|"Lazarus"|3|"2010-06-07"|10|0.633|0.673|6|-6.403|0|0.258|0.297|0|0.206|0.659|86.776|4
743|"16Of7eeW44kt0a1M0nitHM"|"Cobra Starship"|"You Make Me Feel... (feat. Sabi)"|215693|"Night Shades"|2|"2011-08-29"|10|0.668|0.857|7|-2.944|0|0.0535|0.0191|6.71e-06|0.0385|0.748|131.959|4
744|"4dTaAiV9xFFCxnPur9c9yL"|"David Guetta"|"Memories (feat. Kid Cudi)"|210093|"One Love (Deluxe)"|3|"2009-08-21"|31|0.561|0.87|8|-6.103|1|0.343|0.0015|2.82e-06|0.246|0.498|129.98|4
745|"0mkRjDV6wzXg9rFUL1BEW0"|"Cody Simpson"|"iYiYi (feat. Flo Rida)"|235800|"4 U EP"|2|"2010-12-20"|5|0.629|0.721|5|-4.299|1|0.0287|0.0395|0|0.349|0.787|159.951|4
746|"2Yer0p7uB2lVBUAtANuuQp"|"Social House"|"Magic In The Hamptons (feat. Lil Yachty)"|164640|"Magic In The Hamptons (feat. Lil Yachty)"|1|"2018-06-08"|1|0.769|0.479|1|-5.339|1|0.0385|0.66|0|0.0914|0.803|96.051|4
747|"5bgwqaRSS3M8WHWruHgSL5"|"Khalid"|"8TEEN"|228600|"American Teen"|7|"2017-04-27"|15|0.83|0.585|1|-5.802|1|0.0366|0.225|0.00209|0.0576|0.642|105.03|4
748|"2AYEOC02WLhUiOoaig2SEH"|"Fitz and The Tantrums"|"Out of My League"|209386|"More Than Just a Dream (Deluxe Edition)"|1|"2013-05-07"|14|0.545|0.968|9|-3.553|0|0.0853|0.0387|0.00325|0.331|0.527|169.965|4
749|"2ihCaVdNZmnHZWt0fvAM7B"|"Of Monsters and Men"|"Little Talks"|266600|"My Head Is An Animal"|6|"2012-01-01"|12|0.457|0.757|1|-5.177|1|0.032|0.0206|0|0.146|0.417|102.961|4
750|"0GO8y8jQk1PkHzS31d699N"|"Grouplove"|"Tongue Tied"|218013|"Never Trust a Happy Song"|2|"2011-09-02"|12|0.56|0.936|3|-5.835|1|0.0439|0.00847|0|0.161|0.371|112.96|4
751|"5uHYcK0nbEYgRaFTY5BqnP"|"B.o.B"|"Magic (feat. Rivers Cuomo)"|196133|"B.o.B Presents: The Adventures of Bobby Ray"|8|"2010-04-27"|12|0.549|0.932|8|-4.11|0|0.343|0.0127|0|0.347|0.787|82.439|4
752|"1fyysXwSGNtMeqMBLwW3SI"|"The Script"|"Breakeven"|261426|"The Script"|5|"2008-07-14"|11|0.63|0.694|10|-4.501|1|0.0242|0.144|0|0.0835|0.49|94.034|4
753|"6CDzDgIUqeDY5g8ujExx2f"|"Glass Animals"|"Heat Waves"|238805|"Heat Waves"|1|"2020-06-29"|1|0.761|0.525|11|-6.9|1|0.0944|0.44|6.7e-06|0.0921|0.531|80.87|4
754|"748mdHapucXQri7IAO8yFK"|"Doja Cat"|"Kiss Me More (feat. SZA)"|208866|"Kiss Me More (feat. SZA)"|1|"2021-04-09"|1|0.762|0.701|8|-3.541|1|0.0286|0.235|0.000158|0.123|0.742|110.968|4
755|"3eN46sMTppXYMAyWi37wn1"|"Drake"|"Come Thru"|236360|"Nothing Was The Same (Deluxe)"|14|"2013-01-01"|15|0.558|0.468|3|-5.812|1|0.173|0.159|0|0.586|0.405|81.977|4
756|"03F0kSuBhDgD2zWlAwkG8x"|"Bryce Vine"|"On the Ball"|190703|"On the Ball"|1|"2018-06-22"|1|0.674|0.74|2|-5.646|1|0.038|0.125|1.12e-05|0.192|0.531|145.959|4
757|"0Hf4aIJpsN4Os2f0y0VqWl"|"Pitbull"|"Feel This Moment (feat. Christina Aguilera)"|229506|"Global Warming: Meltdown (Deluxe Version)"|3|"2012"|17|0.673|0.758|7|-3.632|1|0.158|0.039|0|0.341|0.542|135.956|4
758|"3qqho4PnTn3zlMPBzWhFFD"|"G.R.L."|"Ugly Heart"|198306|"G.R.L."|1|"2014-07-29"|5|0.65|0.786|9|-5.488|1|0.0463|0.019|0|0.323|0.446|124.96|4
759|"6RGvWCHTS6BC46TsMyN0WM"|"Drake"|"Headlines"|236733|"Headlines"|1|"2011-01-01"|1|0.646|0.557|6|-7.173|0|0.127|0.362|0.000264|0.0909|0.403|151.98|4
760|"0qy5D3OJre7SPJNMOL9I71"|"Shelley FKA DRAM"|"Broccoli"|225205|"Broccoli"|1|"2016-04-06"|1|0.886|0.525|8|-7.39|1|0.132|0.236|0|0.057|0.708|145.99|4
761|"0WjYgf4qH3B0v0HmW61doL"|"KYLE"|"iSpy"|253106|"iSpy"|1|"2016-12-02"|1|0.746|0.653|7|-6.745|1|0.289|0.378|0|0.229|0.672|75.016|4
762|"4wqzOaLxiCRy2Et8tRyNSX"|"Wiz Khalifa"|"The Thrill"|234333|"The Thrill"|1|"2020-11-11"|1|0.817|0.775|10|-4.767|0|0.108|0.277|0|0.108|0.806|126.984|4
763|"5lAnYvAIkSDNXqfo7DyFUm"|"Doja Cat"|"Ain't Shit"|174253|"Planet Her"|11|"2021-06-25"|14|0.855|0.488|3|-4.601|1|0.208|0.506|0|0.347|0.619|124.097|4
764|"7qfZ0ViYLmV3MKeZ0Z7htT"|"Mac Miller"|"The Spins"|195873|"K.I.D.S. (Deluxe)"|6|"2010-08-13"|18|0.794|0.766|9|-3.894|0|0.0377|0.0135|0|0.0785|0.55|127.007|4
765|"4ja2gzrNh9VNigzoXfmbwD"|"Peach Tree Rascals"|"Mariposa"|210000|"Mariposa"|1|"2019-08-28"|1|0.676|0.525|9|-5.88|1|0.028|0.617|0|0.356|0.421|112.011|4
766|"4bBrKDo8rchikwZOtmXbIH"|"Nicki Minaj"|"The Night Is Still Young"|227560|"The Pinkprint (Deluxe)"|13|"2014-12-15"|19|0.656|0.692|1|-6.145|0|0.0563|0.00212|0.00305|0.128|0.693|128.016|4
767|"4Sfa7hdVkqlM8UW5LsSY3F"|"Passion Pit"|"Take a Walk"|264493|"Gossamer"|1|"2012-07-23"|12|0.566|0.755|11|-5.526|1|0.0368|0.0338|0|0.315|0.445|101.006|4
768|"383B8ksM58jbV3HbiRJo0K"|"Michael Franti & Spearhead"|"Say Hey (I Love You) (feat. Cherine Tanya Anderson)"|235760|"All Rebel Rockers"|6|"2008-09-09"|13|0.738|0.983|5|-4.374|0|0.0852|0.0376|5.98e-06|0.183|0.957|92.998|4
769|"2stPxcgjdSImK7Gizl8ZUN"|"Aloe Blacc"|"The Man"|254880|"Lift Your Spirit"|1|"2014-01-01"|10|0.308|0.769|11|-7.256|0|0.065|0.0331|0|0.214|0.488|81.853|4
770|"23xup5SPK9QGT5Rs5qUzOm"|"blackbear"|"wish u the best"|154452|"digital druglord"|5|"2017-04-21"|10|0.802|0.495|2|-6.154|0|0.188|0.0232|0|0.0933|0.47|114.991|4
771|"1oxOiOjsi7plNOZEhoPLPj"|"Bastille"|"Good Grief"|206493|"Wild World (Complete Edition)"|1|"2016-09-09"|19|0.73|0.758|1|-4.888|1|0.0653|0.147|0|0.311|0.877|120.041|4
772|"2kzRSiyignH8yzPTrWvyPo"|"Wiz Khalifa"|"No Sleep"|191320|"Rolling Papers"|9|"2011-03-29"|14|0.653|0.711|9|-6.454|1|0.0623|0.109|0|0.443|0.769|160.048|4
773|"2ZltjIqztEpZtafc8w0I9t"|"Childish Gambino"|"3005"|234215|"Because the Internet"|9|"2013-12-10"|19|0.472|0.448|6|-7.272|0|0.326|0.113|0|0.0914|0.636|166.077|4
774|"0xfpx7AiwgSKEtjotea2L6"|"Black Eyed Peas"|"Meet Me Halfway"|284373|"THE E.N.D. (THE ENERGY NEVER DIES)"|3|"2009-01-01"|15|0.798|0.629|11|-6.857|0|0.0735|0.00474|2.17e-05|0.324|0.4|130.0|4
775|"1bM50INir8voAkVoKuvEUI"|"Usher"|"OMG (feat. will.i.am)"|269493|"Raymond v Raymond (Expanded Edition)"|6|"2010-03-30"|22|0.781|0.745|4|-5.81|0|0.0332|0.198|1.14e-05|0.36|0.326|129.998|4
776|"0HnaqUxvHP5LaWdmWwJpiS"|"Maroon 5"|"Love Somebody"|229813|"Overexposed (Deluxe)"|6|"2012-01-01"|15|0.675|0.792|1|-6.303|1|0.0368|0.145|0|0.12|0.395|120.016|4
777|"24QIznOvSMLEeUrQ8Ij3SB"|"Quinn XCII"|"Feel Something"|160360|"Change of Scenery II"|11|"2021-03-05"|12|0.623|0.581|4|-8.358|1|0.0808|0.0849|0|0.195|0.526|169.854|4
778|"6gpcs5eMhJwax4mIfKDYQk"|"Calvin Harris"|"Slide (feat. Frank Ocean & Migos)"|230813|"Slide (feat. Frank Ocean & Migos)"|1|"2017-02-24"|1|0.736|0.795|1|-3.299|0|0.0545|0.498|1.21e-06|0.254|0.511|104.066|4
779|"4CwumbYOUtgSylJnSrZ7oY"|"Lil Yachty"|"Forever Young"|177720|"Teenage Emotions"|10|"2017-05-26"|21|0.685|0.615|6|-7.983|1|0.0387|0.548|5.06e-06|0.169|0.717|137.932|4
780|"3JA9Jsuxr4xgHXEawAdCp4"|"Black Eyed Peas"|"Just Can’t Get Enough"|219426|"The Beginning"|11|"2010-01-01"|12|0.659|0.628|0|-8.685|0|0.179|0.186|0|0.105|0.262|94.05|4
781|"28GUjBGqZVcAV4PHSYzkj2"|"B.o.B"|"So Good"|213253|"Strange Clouds"|6|"2012-04-27"|15|0.66|0.9|7|-5.02|1|0.14|0.0403|0|0.219|0.591|85.51|4
782|"6BtmXhTJMM9sBTHeYYASGz"|"Imagine Dragons"|"It's Time"|237986|"Night Visions"|3|"2012-09-04"|12|0.656|0.884|2|-4.748|1|0.0372|0.0162|0|0.145|0.86|105.009|4
783|"5HCyWlXZPP0y6Gqq8TgA20"|"The Kid LAROI"|"STAY (with Justin Bieber)"|141805|"STAY (with Justin Bieber)"|1|"2021-07-09"|1|0.591|0.764|1|-5.484|1|0.0483|0.0383|0|0.103|0.478|169.928|4
784|"463CkQjx2Zk1yXoBuierM9"|"Dua Lipa"|"Levitating (feat. DaBaby)"|203064|"Levitating (feat. DaBaby)"|1|"2020-10-01"|1|0.702|0.825|6|-3.787|0|0.0601|0.00883|0|0.0674|0.915|102.977|4
785|"6MjljecHzHelUDismyKkba"|"Cascada"|"Everytime We Touch - Radio Edit"|199120|"Everytime We Touch"|1|"2006"|15|0.624|0.976|8|-5.355|1|0.0494|0.004|1.18e-05|0.376|0.514|142.008|4
786|"22UDw8rSfLbUsaAGTXQ4Z8"|"Estelle"|"American Boy"|284733|"Shine"|3|"2008-03-28"|12|0.727|0.729|0|-2.99|1|0.326|0.171|0|0.07|0.512|117.932|4
787|"4TsmezEQVSZNNPv5RJ65Ov"|"Rihanna"|"Pon de Replay"|246960|"Music Of The Sun"|1|"2005-08-29"|13|0.779|0.64|7|-8.415|1|0.159|0.000155|0.00077|0.101|0.498|99.019|4
788|"0mwbc2AqVHIziVGg3syEI9"|"Enur"|"Calabria 2008 (feat. Natasja)"|230733|"Raggatronic"|2|"2008"|11|0.888|0.666|10|-5.547|0|0.163|0.0077|0.00156|0.0555|0.464|125.993|4
789|"2U8NXPTXZWG2O0ye2sYRiH"|"Icona Pop"|"I Love It (feat. Charli XCX)"|157152|"THIS IS... ICONA POP"|1|"2013-08-27"|11|0.711|0.906|8|-2.671|1|0.0284|0.00952|1.64e-05|0.153|0.824|125.916|4
790|"37LEkmNdegFwoS55DdL6Ov"|"Black Eyed Peas"|"Let's Get It Started"|218993|"Sport"|1|"2020-09-04"|20|0.726|0.769|2|-3.474|1|0.188|0.114|0|0.238|0.771|104.9|4
791|"5lA6mFOvaiienokVbTZEQx"|"Lou Bega"|"Mambo No. 5 (A Little Bit of...)"|219600|"King of Mambo"|1|"2002-05-31"|14|0.607|0.802|5|-6.849|0|0.403|0.107|0|0.305|0.901|174.201|4
792|"6rPO02ozF3bM7NnOV4h6s2"|"Luis Fonsi"|"Despacito - Remix"|228826|"Despacito Feat. Justin Bieber (Remix)"|1|"2017-04-17"|1|0.653|0.816|2|-4.353|1|0.167|0.228|0|0.0967|0.816|178.085|4
793|"5r5cp9IpziiIsR6b93vcnQ"|"Empire of the Sun"|"Walking On A Dream"|198440|"Walking On A Dream (10th Anniversary Edition)"|2|"2008-10-03"|16|0.871|0.701|5|-5.594|0|0.0458|0.257|7.52e-06|0.0589|0.716|126.975|4
794|"2XW4DbS6NddZxRPm5rMCeY"|"Drake"|"God's Plan"|198960|"Scary Hours"|1|"2018-01-20"|2|0.758|0.448|7|-9.441|1|0.103|0.0309|8.67e-05|0.558|0.373|77.176|4
795|"2bJvI42r8EF3wxjOuDav4r"|"Pitbull"|"Time of Our Lives"|229360|"Globalization"|4|"2014-11-21"|11|0.721|0.802|1|-5.797|1|0.0583|0.0921|0|0.694|0.724|124.022|4
796|"6cjSh516BbrNUs213jDAGm"|"benny blanco"|"Graduation (with Juice WRLD)"|177847|"Graduation (with Juice WRLD)"|1|"2019-08-30"|1|0.731|0.65|0|-5.286|1|0.271|0.107|0|0.124|0.605|154.968|4
797|"3OaunNUlXXs5e2PXtNAzzG"|"RL Grime"|"UCLA"|192000|"NOVA"|13|"2018-07-27"|15|0.536|0.879|1|-3.019|1|0.0621|0.0742|0|0.0847|0.334|140.137|4
798|"2RkZZh5XQ4y3sG8gCu96Tz"|"Bazzi"|"I Like That"|158083|"I Like That"|1|"2021-07-22"|1|0.665|0.692|6|-5.431|0|0.112|0.172|0|0.191|0.68|74.474|4
799|"3HWzoMvoF3TQfYg4UPszDq"|"Lizzo"|"Truth Hurts"|173325|"Cuz I Love You (Super Deluxe)"|13|"2019-04-19"|16|0.715|0.624|4|-3.046|0|0.114|0.11|0|0.123|0.412|158.087|4
800|"4QNpBfC0zvjKqPJcyqBy9W"|"Pitbull"|"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)"|252306|"Planet Pit (Deluxe Version)"|2|"2011-06-17"|16|0.671|0.939|8|-3.206|1|0.161|0.191|0|0.298|0.53|129.024|4
801|"14blxrgE0VWAgv5aF2wWmx"|"Kanye West"|"Good Life"|207000|"Graduation"|5|"2007-09-11"|13|0.439|0.808|1|-6.881|1|0.346|0.00305|0|0.439|0.487|82.962|4
802|"0z8hI3OPS8ADPWtoCjjLl6"|"Shawn Mendes"|"Summer of Love (Shawn Mendes & Tainy)"|184104|"Summer Of Love"|1|"2021-08-20"|1|0.776|0.808|11|-4.501|1|0.117|0.0297|0.000127|0.103|0.494|123.988|4
803|"0TrPqhAMoaKUFLR7iYDokf"|"Khalid"|"Know Your Worth"|181436|"Know Your Worth"|1|"2020-02-04"|1|0.79|0.694|9|-7.726|0|0.0708|0.145|0.00252|0.281|0.508|103.007|4
804|"6OtCIsQZ64Vs1EbzztvAv4"|"OneRepublic"|"Good Life"|253306|"Waking Up"|6|"2009-01-01"|11|0.634|0.69|6|-7.804|1|0.052|0.0771|0|0.132|0.645|94.988|4
805|"3CboywxfJIgvHqi2FF4exb"|"A-Wall"|"Loverboy"|224520|"Loverboy"|1|"2019-06-28"|1|0.604|0.466|0|-10.093|1|0.0315|0.649|0.0334|0.093|0.499|120.045|4
806|"3E7dfMvvCLUddWissuqMwr"|"Miley Cyrus"|"Party In The U.S.A."|202066|"The Time Of Our Lives (International Version)"|2|"2009-01-01"|8|0.652|0.698|10|-4.667|0|0.042|0.00112|0.000115|0.0886|0.47|96.021|4
807|"1Ph96WpdjNlwD6iKRE2Xa3"|"Aidan Bissett"|"More Than Friends"|183012|"More Than Friends"|1|"2020-09-26"|1|0.559|0.655|6|-6.792|1|0.051|0.58|0.000155|0.124|0.667|160.016|4
808|"3BInmwpVjbcr3XyW6qGZ2Q"|"September"|"Cry For You - Radio Mix"|208346|"September"|1|"2008-02-26"|14|0.776|0.88|9|-3.495|1|0.0305|0.00127|0.000413|0.0601|0.96|130.036|4
809|"6Tt1P5CLUrl59oSOTVxON0"|"Bastille"|"Joy"|192681|"Doom Days"|11|"2019-06-14"|11|0.555|0.923|6|-4.748|0|0.161|0.197|0|0.0778|0.363|118.007|4
810|"1eyzqe2QqGZUmfcPZtrIyt"|"M83"|"Midnight City"|241440|"Hurry Up, We're Dreaming"|2|"2011"|22|0.526|0.712|11|-6.525|0|0.0356|0.0161|0|0.179|0.32|105.009|4
811|"1fidCEsYlaVE3pHwKCvpFZ"|"Nico & Vinz"|"Am I Wrong"|245866|"Black Star Elephant"|2|"2014"|21|0.729|0.675|8|-6.003|1|0.0312|0.175|1.58e-06|0.55|0.779|119.968|4
812|"3rLIv187BhjyweFe89SgLn"|"Justin Bieber"|"Somebody To Love"|220920|"My World 2.0"|2|"2010-01-01"|10|0.714|0.833|5|-5.239|1|0.0259|0.00249|0|0.298|0.663|129.964|4
813|"4mGJcOKQhmISIWgQ3xCiLB"|"Big Time Rush"|"Til I Forget About You"|237946|"BTR"|1|"2010-10-11"|11|0.568|0.865|5|-3.653|1|0.0486|0.00632|0|0.158|0.55|122.014|4
814|"6HFywc5eQYRRYHYTatCb5Y"|"One Direction"|"Where Do Broken Hearts Go"|229040|"FOUR (Deluxe)"|3|"2014-11-17"|16|0.565|0.862|4|-3.715|1|0.0326|0.0014|0|0.105|0.647|122.994|4
815|"5Lf9rCqReE9Ri4tZvLRLuy"|"One Direction"|"Happily"|175480|"Midnight Memories (Deluxe)"|8|"2013-11-25"|18|0.623|0.89|9|-4.783|1|0.0394|0.0426|0|0.153|0.824|117.0|4
816|"23EquxExXkNmGCCY96P0Iu"|"Justin Bieber"|"Hailey"|193354|"Justice (The Complete Edition)"|25|"2021-10-08"|25|0.462|0.745|0|-6.588|0|0.0699|0.0367|0|0.0795|0.254|100.042|4
817|"3pXVWgkWybiGchdKGYDgdl"|"Glass Animals"|"Heat Waves (with iann dior)"|175301|"Heat Waves (with iann dior)"|1|"2021-03-25"|2|0.655|0.716|8|-5.077|0|0.0897|0.476|0|0.479|0.521|80.813|4
818|"2vXKRlJBXyOcvZYTdNeckS"|"Gesaffelstein"|"Lost in the Fire (feat. The Weeknd)"|202093|"Hyperion"|3|"2019-03-08"|10|0.658|0.671|2|-12.21|1|0.0363|0.0933|0.000927|0.115|0.166|100.966|4
